latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
60.53357,-160.9597,307.96,1.03,1.01,2022-04-18,1329,A,58,6.1NRT,268.27,14.01,N
